entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase,fecha_de_publicacion_fase_1,fecha_de_publicacion,fecha_de_publicacion_fase_2,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,fecha_adjudicacion,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen
DISTRITO ESPECIAL INDUSTRIAL Y PORTUARIO DE BARRANQUILLA,890102018,Atlántico,Barranquilla,Territorial,Descentralizada,CO1.REQ.7711807,CD-2025-79,702442096,CO1.BDOS.7576829,PRESTACION DE SERVICIOS PROFESIONALES PARA BRINDAR ASESORÍA A LA OFICINA DE INSPECCIÓN; VIGILANCIA Y CONTROL DE LA SECRETARÍA DISTRITAL DE EDUCACION DE BARRANQUILLA,"PRESTACION DE SERVICIOS PROFESIONALES PARA BRINDAR ASESORÍA A LA OFICINA DE INSPECCIÓN, VIGILANCIA Y CONTROL DE LA SECRETARÍA DISTRITAL DE EDUCACION DE BARRANQUILLA",Presentación de oferta,2025-02-10T00:00:00.000,2025-02-10T00:00:00.000,,,,,2025-02-10T00:00:00.000,471059600,Contratación directa,Servicios profesionales y apoyo a la gestión,323,día(s),,,,Barranquilla,Contratación Directa,0,0,0,0,0,0,0,0,8,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7590057,702442096,Presentación de oferta
MUNICIPIO DE PITALITO,891180077,Huila,Pitalito,Territorial,Centralizada,CO1.REQ.7586593,MP-OAR-CD-PS-107-2025,702330010,CO1.BDOS.7451715,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN PARA EL DESARROLLO DE ACTIVIDADES DE GESTIÓN DEL RIESGO A CARGO DE LA OFICINA DE AMBIENTE Y GESTIÓN DEL RIESGO DEL MUNICIPIO DE PITALITO,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN PARA EL DESARROLLO DE ACTIVIDADES DE GESTIÓN DEL RIESGO A CARGO DE LA OFICINA DE AMBIENTE Y GESTIÓN DEL RIESGO DEL MUNICIPIO DE PITALITO,Presentación de oferta,2025-01-28T00:00:00.000,2025-01-28T00:00:00.000,,,,,2025-01-28T00:00:00.000,18600000,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),,,,No Aplica,OFICINA DE CONTRATACIÓN  PAA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80101510,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7468539,702330010,Presentación de oferta
BANCO AGRARIO DE COLOMBIA S.A.,800037800,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.1808549,OR-2021-0015,704040070,CO1.BDOS.1758377,Contratar en modalidad de cupo; el Mantenimiento preventivo y correctivo de plantas eléctricas de las oficinas de las Zonales; Moniquirá; Chiquinquirá; Casanare y Garagoa; pertenecientes a la Regional,"Contratar en modalidad de cupo, el Mantenimiento preventivo y correctivo de plantas eléctricas de las oficinas de las Zonales, Moniquirá, Chiquinquirá, Casanare y Garagoa, pertenecientes a la Regional Oriental del Banco Agrario de Colombia S.A.",Presentación de oferta,2021-03-05T00:00:00.000,2021-03-05T00:00:00.000,,,,,2021-03-05T00:00:00.000,45426300,Contratación régimen especial,Regla aplicable,11,Mes(es),,,,Tunja,Regional Oriente,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.26131500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1822768,704040070,Presentación de oferta
SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E. (OFICIAL),900971006,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.6100946,CPS-4280-2024,702729500,CO1.BDOS.5982036,PRESTAR SERVICIOS PROFESIONALES Y APOYO A LA GESTION,TRABAJADOR(A) SOCIAL,Presentación de oferta,2024-04-16T00:00:00.000,2024-04-16T00:00:00.000,,,,,2024-04-16T00:00:00.000,3319728,Contratación régimen especial,Regla aplicable,14,día(s),,,,Bogotá,DIRECCIÓN DE CONTRATACIÓN - COMPRAS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5989719,702729500,Presentación de oferta
INSTITUCION EDUCATIVA LAS FLORES,824001469,Cesar,Agustín Codazzi,Nacional,Centralizada,CO1.REQ.4541035,S025-2023,717993661,CO1.BDOS.4439240,EVENTOS PEDAGOGICO Y DEPORTIVO DIA D,LOGISTICA Y ACTIVIDADES DEL EVENTO DEPORTIVO DIA D,Presentación de oferta,2023-05-18T00:00:00.000,2023-05-18T00:00:00.000,,,,,2023-05-18T00:00:00.000,1685000,Contratación régimen especial,Regla aplicable,3,día(s),,,,Agustín Codazzi,RECTOR GENERAL,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.60103600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4442297,717993661,Presentación de oferta
JEFATURA SALUD FUERZA AEREA,901440176,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.7721874,015-00-MDN-CGFM-DIGSA-FAC-JEFSA-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),701585283,CO1.BDOS.7450203,SUMINISTRO DE REACTIVOS E INSUMOS CON APOYO TECNOLÓGICO Y SOFTWARE  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SUMINISTRO DE REACTIVOS E INSUMOS CON APOYO TECNOLÓGICO Y SOFTWARE PARA LA INTEGRACIÓN DE PROCESAMIENTO DE EXÁMENES Y RESULTADOS UTILIZADOS POR LOS LABORATORIOS CLÍNICOS DE LOS ESM DE LA FAC A NIVEL NACIONAL,Presentación de oferta,2025-02-11T00:00:00.000,2025-02-11T00:00:00.000,,,,,2025-02-11T00:00:00.000,1000000000,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,275,día(s),2025-02-19T00:00:00.000,2025-02-19T00:00:00.000,2025-02-19T00:00:00.000,No Aplica,JEFATURA  SALUD FUERZA AÉREA,3,3,19,0,1,0,0,1,2,Seleccionado,70,Si,CO1.AWD.2183240,700815210,Distrito Capital de Bogotá,No Definido,2025-02-28T00:00:00.000,135412225,ANGELA MONTENEGRO CORONADO,QUINBERLAB S.A.S,800005736,UNSPECIFIED,Cerrado,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7600725,701585283,Adjudicado
LA CORPORACION COLOMBIANA DE INVESTIGACION AGROPECUARIA - AGROSAVIA,800194600,Cundinamarca,Mosquera,Nacional,Centralizada,CO1.REQ.4113789,411404,718046428,CO1.BDOS.4018441,IMPRESOS,No definido,Presentación de oferta,2023-02-16T00:00:00.000,2023-02-16T00:00:00.000,,,,,2023-02-16T00:00:00.000,0,Contratación régimen especial,Regla aplicable,8,día(s),,,,Montería,ADQUISICIONES TURIPANA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80141600,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4019120,718046428,Presentación de oferta
INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL CARMEN  LA DORADA,800125310,Caldas,La Dorada,Territorial,Centralizada,CO1.REQ.6993794,PAGO DE ARL MES DE SEPTIEMBRE 2024,719208118,CO1.BDOS.6864038,ARUS S.A,adquisicion de ARL para los educandos en la articulacion SENA SEGÚN RESOLUCION 2064-6 del 15 de mayo del 2024,Presentación de oferta,2024-10-10T00:00:00.000,2024-10-10T00:00:00.000,,,,,2024-10-10T00:00:00.000,353900,Contratación régimen especial,Regla aplicable,6,Mes(es),,,,La Dorada,TESORERIA I.E NUESTRA SEÑORA DEL CARMEN,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.84131600,Abierto,Seguros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6873369,719208118,Presentación de oferta
HOSPITAL MILITAR CENTRAL,830040256,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.787347,SA 002 - 2019 HOSMIL SACI (Presentación de oferta),700587033,CO1.BDOS.730133,SUMINISTRO DE INSUMOS MÉDICO-QUIRÚRGICOS PARA LA REALIZACIÓN DEL PROGRAMA QUIRÚRGICO EN SALAS DE CIRUGÍA Y LOS DEMÁS SERVICIOS QUE COMPONEN LA UNIDAD CLÍNICO QUIRÚRGICA DEL HOSPITAL MILITAR CENTRAL DE,SUMINISTRO DE INSUMOS MÉDICO-QUIRÚRGICOS PARA LA REALIZACIÓN DEL PROGRAMA QUIRÚRGICO EN SALAS DE CIRUGÍA Y LOS DEMÁS SERVICIOS QUE COMPONEN LA UNIDAD CLÍNICO QUIRÚRGICA DEL HOSPITAL MILITAR CENTRAL DECLARADOS DESIERTOS PROCESO DE LICITACIÓN PUBLICA No. 032  2018,Presentación de oferta,2019-02-25T00:00:00.000,2019-02-25T00:00:00.000,,,,,2019-02-25T00:00:00.000,1023750000,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,Proceso de licitación pública declarado desierto,11,día(s),2019-03-07T00:00:00.000,2019-03-07T00:00:00.000,2019-04-09T00:00:00.000,No Aplica,Hospital Militar Central,0,0,20,0,12,0,0,12,19,Seleccionado,70,Si,CO1.AWD.491521,704074434,Distrito Capital de Bogotá,Bogotá,2019-05-21T00:00:00.000,150000000,Nestor Fernando Martinez Gaitan,EDWARDS LIFESCIENCES COLOMBIA SAS,900618831,V1.42295143,Cerrado,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.756604,700587033,Adjudicado
ESE HOSPITAL SANTA TERESA,891103889,Huila,Tesalia,Territorial,Centralizada,CO1.REQ.7331512,445 DE 2024,700799117,CO1.BDOS.7195108,EJECUCION DE ACTIVIDADES PROPIAS DEL SERVICIO COMO AUXILIAR ORAL PARA LA ESE HOSPITAL SANTA TERESA DE TESALIA DENTRO DEL PROGRAMA DE EQUIPOS BASICO EN SALUD.,EJECUCION DE ACTIVIDADES PROPIAS DEL SERVICIO COMO AUXILIAR ORAL PARA LA ESE HOSPITAL SANTA TERESA DE TESALIA DENTRO DEL PROGRAMA DE EQUIPOS BASICO EN SALUD.,Presentación de oferta,2024-12-17T00:00:00.000,2024-12-17T00:00:00.000,,,,,2024-12-17T00:00:00.000,6000000,Contratación régimen especial,Decreto 092 de 2017,2,Mes(es),,,,Tesalia,UNIDAD DE CONTRATACION ESE TESALIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7215314,700799117,Presentación de oferta
CORPORACION AUTONOMA REGIONAL DE SANTANDER+,804000292,Santander,San Gil,Nacional,Centralizada,CO1.REQ.6505020,CPS-00764-2024,711192211,CO1.BDOS.6380339,PROFESIONAL-SUBDIRECCIÓN AUTORIDAD AMBIENTAL,PRESTAR LOS SERVICIOS PROFESIONALES COMO ABOGADO PARA APOYAR LAS ACTIVIDADES Y PROCESOS QUE SE REALICEN EN LA SUBDIRECCIÓN DE AUTORIDAD AMBIENTAL DE LA CORPORACIÓN AUTÓNOMA REGIONAL DE SANTANDER CAS.,Presentación de oferta,2024-07-11T00:00:00.000,2024-07-11T00:00:00.000,,,,,2024-07-11T00:00:00.000,12931888,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,San Gil,CORPORACION AUTONOMA REGIONAL DE SANTANDER- CAS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6390563,711192211,Presentación de oferta
INSTITUCIÓN UNIVERSITARIA COLEGIO MAYOR DE ANTIOQUIA,890980134,Antioquia,Medellín,Territorial,Descentralizada,CO1.REQ.3255807,CMA-CD-10460-94919-19-2022,704629146,CO1.BDOS.3169165,CMA-CD-10460-94919-19-2022,"El contratista de manera independiente, es decir, sin que exista subordinación de índole laboral, se obliga a prestar sus servicios como PROFESIONAL en el marco del contrato interadministrativo 4600094919 de 2022.",Fase de ofertas,2022-08-19T00:00:00.000,2022-08-19T00:00:00.000,,,,,2022-08-19T00:00:00.000,25479828,Contratación directa,Servicios profesionales y apoyo a la gestión,132,día(s),,,,Medellín,Secretaría General - IUCMA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3171486,704629146,Fase de ofertas
INSTITUCIÓN UNIVERSITARIA ITM,800214750,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.8613626,DUEN104412-18146 DE 2025,703000075,CO1.BDOS.8461144,PRESTACIÓN DE SERVICIOS COMO CONTRATISTA INDEPENDIENTE; SIN VÍNCULO LABORAL POR SU PROPIA CUENTA Y RIESGO PARA REALIZAR LA GESTIÓN DE ABOGADO INTERVENTOR DE APOYO (APH) EN EL CUMPLIMIENTO DE LAS ACTIV,"PRESTACIÓN DE SERVICIOS COMO CONTRATISTA INDEPENDIENTE, SIN VÍNCULO LABORAL POR SU PROPIA CUENTA Y RIESGO PARA REALIZAR LA GESTIÓN DE ABOGADO INTERVENTOR DE APOYO (APH) EN EL CUMPLIMIENTO DE LAS ACTIVIDADES Y PRODUCTOS DEL CONTRATO INTERADMINISTRATIVO NO.4600104412 DE 2025, CELEBRADO ENTRE EL DISTRITO ESPECIAL DE CIENCIA TECNOLOGÍA E INNOVACIÓN DE MEDELLÍN,SECRETARÍA DE SALUD Y EL ITM",Presentación de oferta,2025-07-23T00:00:00.000,2025-07-23T00:00:00.000,,,,,2025-07-23T00:00:00.000,8753933,Contratación directa,Servicios profesionales y apoyo a la gestión,38,día(s),,,,Medellín,UNIDAD ESTRATEGICA DE NEGOCIOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8481767,703000075,Presentación de oferta
SENA REGIONAL TOLIMA 1,899999034,Tolima,Ibagué,Nacional,Centralizada,CO1.REQ.3929163,PSP-RT-9310-012-2023,702561986,CO1.BDOS.3833751,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTION,"CONTRATAR LA PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTION PARA REALIZAR SEGUIMIENTO Y CONTROL A LAS ACTIVIDADES DE PRE - CERTIFICACIÓN, CERTIFICACION Y  ASÍ MISMO DAR RESPUESTA A SOLICITUDES DE VERIFICACIÓN Y DUPLICADOS DE LOS MISMOS EN LA VIGENCIA 2023.",Presentación de oferta,2023-01-24T00:00:00.000,2023-01-24T00:00:00.000,,,,,2023-01-24T00:00:00.000,28166667,Contratación directa,Servicios profesionales y apoyo a la gestión,337,día(s),,,,No Aplica,CONTRATACION CENTRO DE COMERCIO Y SERVICIOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3835342,702561986,Presentación de oferta
POLICIA METROPOLITANA DE VILLAVICENCIO,900486513,Meta,Villavicencio,Nacional,Centralizada,CO1.REQ.3419455,PN MEVIL SA MC 048 2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),701703365,CO1.BDOS.3200916,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A TODO COSTO DE  MOTOCICLETAS (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MANTENIMIENTO PREVENTIVO Y CORRECTIVO A TODO COSTO DE LAS MOTOCICLETAS EN CONDICIÓN DE ASIGNACIÓN PERMANENTE O COMISIÓN TEMPORAL DE LA POLICÍA METROPOLITANA DE VILLAVICENCIO Y UNIDADES ADSCRITAS ADMINISTRATIVAMENTE,Presentación de oferta,2022-09-28T00:00:00.000,2022-09-28T00:00:00.000,,,,,2022-09-28T00:00:00.000,298500000,Selección Abreviada de Menor Cuantía,Defensa y seguridad nacional,60,día(s),2022-10-04T00:00:00.000,2022-10-04T00:00:00.000,2022-10-04T00:00:00.000,Villavicencio,POLICÍA METROPOLITANA DE VILLAVICENCIO,7,7,20,0,0,0,0,0,0,Seleccionado,70,Si,CO1.AWD.1437753,706766219,Meta,Villavicencio,2022-10-19T00:00:00.000,298500000,linda yibeth peña,SAESCO INGENIERIA SAS,901216667,V1.78181500,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3335439,701703365,Adjudicado
ESE CENTRO DE SALUD RAFAEL SALGADO DE MARIPI .,8200032915,Boyacá,Maripí,Territorial,Centralizada,CO1.REQ.10124292,2026075,718847791,CO1.BDOS.9957316,PRESTACION DE SERVICIOS DE TRANSPORTE DE PERSONAL PARA EL DESARROLLO DE ACTIVIDADES DEL PLAN DE INTERVENCIONES COLECTIVAS Y DEMAS ACTIVIDADES QUE REQUIERA LA EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD,PRESTACION DE SERVICIOS DE TRANSPORTE DE PERSONAL PARA EL DESARROLLO DE ACTIVIDADES DEL PLAN DE INTERVENCIONES COLECTIVAS Y DEMAS ACTIVIDADES QUE REQUIERA LA EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD RAFAEL SALGADO DE MARIPI  BOYACA,Presentación de oferta,2026-02-04T00:00:00.000,2026-02-04T00:00:00.000,,,,,2026-02-04T00:00:00.000,20000000,Contratación régimen especial,Regla aplicable,5,Mes(es),,,,Maripí,UNIDAD DE GESTION CONTRACTUAL,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.78111800,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9980501,718847791,Presentación de oferta
SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE INFRAESTRUCTURA,890399011,Valle del Cauca,Cali,Territorial,Centralizada,CO1.REQ.8499850,4151.010.32.1.0617-2025,702511981,CO1.BDOS.8349367,CONTRATACION DIRECTA - PRESTACION DE SERVICIOS,Prestar los servicios profesionales con el fin de brindar soporte a las actividades adelantadas en la Secretaría de Infraestructura del proyecto denominado BP-26005375  RECUPERACIÓN DE LA INFRAESTRUCTURA VIAL DE SANTIAGO DE CALI,Presentación de oferta,2025-07-02T00:00:00.000,2025-07-02T00:00:00.000,,,,,2025-07-02T00:00:00.000,18480000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,Cali,SECRETARIA DE INFRAESTRUCTURA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111501,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8373327,702511981,Presentación de oferta
ALCALDIA MUNICIPIO DE VILLAVICENCIO,892099324,Meta,Villavicencio,Territorial,Centralizada,CO1.REQ.6936622,SMC-069-2024,703915215,CO1.BDOS.6801607,PRESTACIÓN DE SERVICIOS LOGÍSTICOS PARA REALIZAR LAS DIFERENTES ACTIVIDADES EN EL MARCO DEL FESTIVAL LLANERO COMO ESTRATEGIA PARA EL FORTALECIMIENTO DE LAS CAPACIDADES EMPRESARIALES; FOMENTO DE LA ASO,"PRESTACIÓN DE SERVICIOS LOGÍSTICOS PARA REALIZAR LAS DIFERENTES ACTIVIDADES EN EL MARCO DEL FESTIVAL LLANERO COMO ESTRATEGIA PARA EL FORTALECIMIENTO DE LAS CAPACIDADES EMPRESARIALES, FOMENTO DE LA ASOCIATIVIDAD Y CIRCUITOS DE COMERCIALIZACIÓN EN LA CIUDAD DE VILLAVICENCIO",Presentación de oferta,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,,,,,2024-10-01T00:00:00.000,109642393,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,15,día(s),2024-10-04T00:00:00.000,2024-10-04T00:00:00.000,2024-10-04T00:00:00.000,Villavicencio,OFICINA DE CONTRATACION,0,0,16,0,1,0,0,1,0,Cancelado,100,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.56121403,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6816994,703915215,Presentación de oferta
MUNICIPIO DE EL CERRITO.,800100533,Valle del Cauca,El Cerrito,Territorial,Centralizada,CO1.REQ.7744324,248-1-18.4-164-2025,703714378,CO1.BDOS.7608981,PRESTACION DE SERVICIOS PROFESIONALES COMO ABOGADO EN LA SECRETARIA DE CONVIVENCIA Y SEGURIDAD CIUDADANA PARA LA ATENCION DE LA OFICINA DEL CONSUMIDOR EN EL MARCO DE LA LEY 1480 DEL 2011,PRESTACION DE SERVICIOS PROFESIONALES COMO ABOGADO EN LA SECRETARIA DE CONVIVENCIA Y SEGURIDAD CIUDADANA PARA LA ATENCION DE LA OFICINA DEL CONSUMIDOR EN EL MARCO DE LA LEY 1480 DEL 2011,Presentación de oferta,2025-02-13T00:00:00.000,2025-02-13T00:00:00.000,,,,,2025-02-13T00:00:00.000,17500000,Contratación directa,Servicios profesionales y apoyo a la gestión,137,día(s),,,,No Aplica,DIRECCION ADMINISTRATIVA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7623305,703714378,Presentación de oferta
EMPRESA SOCIAL DEL ESTADO HOSPITAL PROFESOR JORGE CAVELIER,832002436,Cundinamarca,No Definido,Territorial,Centralizada,CO1.REQ.9982728,181-2026,700622087,CO1.BDOS.9813766,SIGMA CONTROL DE CALIDAD SAS,SUMINISTRO DE CONTROLES DE CALIDAD EXTERNO PARA LOS ANALITOS PROCESADOS EN LOS LABORATORIOS CLINICOS DE LA ESE HOSPITAL PROFESOR JORGE CAVELIER,,,,,,,,,20117412,Contratación régimen especial,Regla aplicable,270,día(s),,,,Cajicá,E.S.E HOSPITAL PROFESOR JORGE CAVELIER,0,0,0,0,0,0,0,0,0,Borrador,0,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Suministros,No Definido,No definido,https://community.secop.gov.co/STS/Users/Login/Index,700622087,No Definido
TRANSMETRO S.A.S,802021209,No Definido,No Definido,Nacional,Centralizada,CO1.REQ.8156055,CONTRATO 271 2025,703389742,CO1.BDOS.8014312,Prestación de servicios de apoyo a la gestión de la Subgerencia de Operaciones de Transmetro S.A.S.; para realizar actividades de control de evasión en el pago de la tarifa de los usuarios; así como d,"Prestación de servicios de apoyo a la gestión de la Subgerencia de Operaciones de Transmetro S.A.S., para realizar actividades de control de evasión en el pago de la tarifa de los usuarios, así como desarrollar actividades de información, divulgación, socialización, orientación y guía a los usuarios del SITM  Transmetro, con énfasis en las normas y procedimientos para su adecuada utilización en sus diferentes zonas de servicio.",Presentación de oferta,2025-04-23T00:00:00.000,2025-04-23T00:00:00.000,,,,,2025-04-23T00:00:00.000,1800000,Contratación régimen especial,Decreto 092 de 2017,30,día(s),,,,Barranquilla,MANUAL DE CONTRATACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8031432,703389742,Presentación de oferta
INSTITUCIÓN UNIVERSITARIA ITM,800214750,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.6934648,DUEN101021 -17180 DE 2024,703000075,CO1.BDOS.6805416,Prestación de servicios como contratista independiente; sin vínculo laboral por su propia cuenta y riesgo para realizar la gestion de Profesional de apoyo especializado al observatorio en ejecución de,"Prestación de servicios como contratista independiente, sin vínculo laboral por su propia cuenta y riesgo para realizar la gestion de Profesional de apoyo especializado al observatorio en ejecución del Contrato Interadministrativo No.4600101021 DE 2024, celebrado  entre el Distrito Especial de Ciencia, Tecnología e Innovación de Medellín , Secretaría de las Mujeres y el ITM.",Presentación de oferta,2024-10-01T00:00:00.000,2024-10-01T00:00:00.000,,,,,2024-10-01T00:00:00.000,1866667,Contratación directa,Servicios profesionales y apoyo a la gestión,7,día(s),,,,Medellín,UNIDAD ESTRATEGICA DE NEGOCIOS,0,0,0,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6816304,703000075,Presentación de oferta
