entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase,fecha_de_publicacion_fase_1,fecha_de_publicacion,fecha_de_publicacion_fase_2,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,fecha_adjudicacion,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen
INSTITUTO MUNICIPAL DE CULTURA Y TURISMO DE TENJO,901359154,Cundinamarca,Tenjo,Territorial,Centralizada,CO1.REQ.7721335,IMCTT-CMA-001-2025,719541476,CO1.BDOS.7586483,SELECCIÓN DE UN INTERMEDIARIO DE SEGUROS PARA LA FORMULACIÓN; GESTIÓN; ASESORÍA Y MANEJO DEL PROGRAMA DE SEGUROS Y ARL; EN LA ADMINISTRACIÓN DEL INSTITUTO MUNICIPAL DE CULTURA Y TURISMO DE TENJO PARA,"SELECCIÓN DE UN INTERMEDIARIO DE SEGUROS PARA LA FORMULACIÓN, GESTIÓN, ASESORÍA Y MANEJO DEL PROGRAMA DE SEGUROS Y ARL, EN LA ADMINISTRACIÓN DEL INSTITUTO MUNICIPAL DE CULTURA Y TURISMO DE TENJO PARA LA ADECUADA ADMINISTRACIÓN DE RIESGOS, LA PREVENCIÓN DE PÉRDIDAS Y DAÑOS MATERIALES DE LOS MUEBLES E INMUEBLES DE LA ENTIDAD Y LOS QUE SE ENCUENTREN BAJO SU CUSTODIA Y RESPONSABILIDAD Y AQUELLOS QUE EN EL FUTURO LLEGARE A SER LEGALMENTE RESPONSABLE, ASÍ COMO LOS RIESGOS QUE SE DERIVEN DE LOS ACTOS,",Presentación de observaciones,2025-02-11T00:00:00.000,2025-02-11T00:00:00.000,,,,2025-02-11T00:00:00.000,,0,Concurso de méritos abierto,Ley 1150 de 2007,1,Año(s),2025-02-26T00:00:00.000,2025-02-26T00:00:00.000,2025-02-26T00:00:00.000,Tenjo,Contratación IMCTT,0,0,25,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.84131600,Cerrado,Consultoría,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7600302,719541476,Presentación de observaciones
CORTOLIMA,890704536,Tolima,Ibagué,Nacional,Centralizada,CO1.REQ.3185727,CORTOLIMA-CPS-0638-2022,702191560,CO1.BDOS.3101230,SERVICIOS DE APOYO A LA GESTIÓN EN LAS ACTIVIDADES RELACIONADAS CON ATENCIÓN A USUARIOS Y CONTROL DE TÉRMINOS,"PRESTAR DE MANERA INDEPENDIENTE, LIBRE, AUTÓNOMA Y SIN SUBORDINACIÓN ALGUNA, LOS SERVICIOS DE APOYO A LA GESTIÓN EN LAS ACTIVIDADES RELACIONADAS CON ATENCIÓN A USUARIOS Y CONTROL DE TÉRMINOS DENTRO DEL PROCEDIMIENTO QUE SE ADELANTAN EN EL GRUPO DE AUTORIZACIÓN, PERMISOS, LICENCIAS AMBIENTALES Y PROCESOS SANCIONATORIOS DE LA SUBDIRECCIÓN JURÍDICA DE LA ENTIDAD",Fase de ofertas,2022-08-03T00:00:00.000,2022-08-03T00:00:00.000,,,,,2022-08-03T00:00:00.000,9000000,Contratación directa,Servicios profesionales y apoyo a la gestión,135,día(s),,,,Ibagué,GESTION CONTRACTUAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3103344,702191560,Fase de ofertas
CORPORACION AUTONOMA REGIONAL DE SANTANDER+,804000292,Santander,San Gil,Nacional,Centralizada,CO1.REQ.4751457,CPS-1008-2023,711192211,CO1.BDOS.4645962,PROFESIONAL PLANEACION,"PRESTAR LOS SERVICIOS PROFESIONALES PARA BRINDAR APOYO TÉCNICO EN LAS DIFERENTES ACTIVIDADES QUE SURJAN EN LA SUBDIRECCIÓN DE PLANEACIÓN Y ORDENAMIENTO AMBIENTAL, COMO INGENIERO AGRÍCOLA.",Presentación de oferta,2023-06-27T00:00:00.000,2023-06-27T00:00:00.000,,,,,2023-06-27T00:00:00.000,8036631,Contratación directa,Servicios profesionales y apoyo a la gestión,3,Mes(es),,,,San Gil,Corporación Autónoma Regional de Santander - CAS -,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4652452,711192211,Presentación de oferta
DISTRITO ESPECIAL DE CIENCIA TECNOLOGIA E INNOVACION DE MEDELLIN,890905211,Antioquia,Medellín,Territorial,Centralizada,CO1.REQ.1277017,29384,700221021,CO1.BDOS.1238381,29384,"Prestación de servicios profesionales especializados para acompañar transversalmente la planeación, mejoramiento de procesos y servicios de la Política de Gobierno Digital, a través de estrategias para el aprovechamiento y toma de decisiones basadas en datos",Presentación de oferta,2020-05-12T00:00:00.000,2020-05-12T00:00:00.000,,,,,2020-05-12T00:00:00.000,72000000,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),,,,Medellín,Secretaria Gestión Humana,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80101508,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1242336,700221021,Presentación de oferta
ALCALDÍA DEL DISTRITO TURÍSTICO Y CULTURAL DE CARTAGENA DE INDIAS,890480184,Bolívar,Cartagena,Territorial,Centralizada,CO1.REQ.9865226,CD-SICC-4078-2026,703301051,CO1.BDOS.9697327,OSMAIRO LUIS MAZA GOMEZ,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN CON DESTINO A LA SECRETARIA DEL INTERIOR Y CONVIVENCIA CIUDADANA EN EL MARCO DEL PROYECTO DENOMINADO: FORTALECIMIENTO DEL CUERPO DE BOMBEROS DE CARTAGENA DE INDIAS,Presentación de oferta,2026-01-23T00:00:00.000,2026-01-23T00:00:00.000,,,,,2026-01-22T00:00:00.000,12000000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,Cartagena,Dirección Administrativa de Talento Humano,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9715649,703301051,Presentación de oferta
MINISTERIO DE TRANSPORTE*,899999055,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.6880755,CD-901-2024,700612096,CO1.BDOS.6752209,Fortalecer las capacidades; medios; experiencia; recursos técnicos; humanos y financieros que permitan articular entre las partes; los conocimientos necesarios para dar cumplimiento al eje estratégico,"VM INF-902 Fortalecer las capacidades, medios, experiencia, recursos técnicos, humanos y financieros que permitan articular entre las partes, los conocimientos necesarios para dar cumplimiento al eje estratégico 2 del CONPES 4118 Política nacional portuaria: modernización y sostenibilidad de la actividad portuaria y su articulación con el territorio, con la finalidad de incorporar buenas prácticas ambientales y de sostenibilidad en el sistema portuario nacional.",Presentación de oferta,2024-09-20T00:00:00.000,2024-09-20T00:00:00.000,,,,,2024-09-20T00:00:00.000,0,Contratación directa,Contratos para el desarrollo de actividades científicas y tecnológicas,3,Año(s),,,,No Aplica,Grupo Contratos,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.93151500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6761583,700612096,Presentación de oferta
GOBERNACIÓN DE RISARALDA**,891480085,Risaralda,Pereira,Territorial,Centralizada,CO1.REQ.5569639,SH-CPS-010-2024,702280165,CO1.BDOS.5452450,PRESTAR SERVICIOS PROFESIONALES DIRIGIDOS A LOS SUBPROCESOS DE RECAUDO Y PAGOS Y DE GESTIÓN CONTABLE DE LA SECRETARÍA DE HACIENDA DEL DEPARTAMENTO DE RISARALDA,PRESTAR SERVICIOS PROFESIONALES DIRIGIDOS A LOS SUBPROCESOS DE RECAUDO Y PAGOS Y DE GESTIÓN CONTABLE DE LA SECRETARÍA DE HACIENDA DEL DEPARTAMENTO DE RISARALDA,Presentación de oferta,2024-01-18T00:00:00.000,2024-01-18T00:00:00.000,,,,,2024-01-18T00:00:00.000,21596904,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),,,,Pereira,SECRETARÍA DE HACIENDA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111700,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5461986,702280165,Presentación de oferta
MUNICIPIO DE YOPAL...,891855017,Casanare,Yopal,Territorial,Centralizada,CO1.REQ.6466242,MYCA-SS-CD-0164-2024,702445891,CO1.BDOS.6342053,REALIZAR VIGILANCIA Y ANÁLISIS DEL COMPORTAMIENTO DE LOS EVENTOS POR ENFERMEDADES ZOONÓTICAS NOTIFICADOS POR SIVIGILA Y DESARROLLO DE CAPACIDADES A LAS UPGDS; ENMARCADO EN EL PROCESO DE SALUD PÚBLICA,"REALIZAR VIGILANCIA Y ANÁLISIS DEL COMPORTAMIENTO DE LOS EVENTOS POR ENFERMEDADES ZOONÓTICAS NOTIFICADOS POR SIVIGILA Y DESARROLLO DE CAPACIDADES A LAS UPGDS, ENMARCADO EN EL PROCESO DE SALUD PÚBLICA EN EL MUNICIPIO DE YOPAL",Presentación de oferta,2024-07-16T00:00:00.000,2024-07-16T00:00:00.000,,,,,2024-07-16T00:00:00.000,4000000,Contratación directa,Servicios profesionales y apoyo a la gestión,30,día(s),,,,No Aplica,CONTRATACION DIRECTA *,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6409336,702445891,Presentación de oferta
UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE RESTITUCION DE TIERRAS DESPOJADAS**,900498879,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.7281531,CDPS-URT-3801-2024,700447030,CO1.BDOS.7146021,CONTRATO DE PRESTACION DE SERVICIOS,"Prestar sus servicios profesionales con plena autonomía técnica y administrativa para acompañar
al Grupo Fondo de Restitución de Tierras y Territorios en articulación con la Dirección de Asuntos Étnicos en
actividades de carácter étnico y social para encaminar metodologías y procesos efectivos en la restitución de
los derechos territoriales étnicos en cumplimiento de las órdenes judiciales",Presentación de oferta,2024-12-09T00:00:00.000,2024-12-09T00:00:00.000,,,,,2024-12-09T00:00:00.000,5953500,Contratación directa,Servicios profesionales y apoyo a la gestión,1,Mes(es),,,,Bogotá,UNIDAD DE RESTITUCION DE TIERRAS-CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7177994,700447030,Presentación de oferta
EMPRESA DE ENERGIA DEL GUAINIA LA CEIBA S.A. E.S.P,8430000578,Guainía,Inírida,Territorial,Centralizada,CO1.REQ.5290375,112-2023,718491897,CO1.BDOS.5175409,COMPRA DE TARJETAS PARA CREDIEMELCE,COMPRA DE TARJETAS PARA CREDIEMELCE,,,,,,,,,3540000,Contratación régimen especial,Regla aplicable,10,día(s),,,,Inírida,112-2023,0,0,0,0,0,0,0,0,0,Borrador,0,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.14111815,Abierto,Compraventa,No Definido,No definido,https://community.secop.gov.co/STS/Users/Login/Index,718491897,No Definido
PARQUES NACIONALES NATURALES DE COLOMBIA - DIRECCION TERRITORIAL CARIBE,819000759,Bolívar,Cartagena,Territorial,Centralizada,CO1.REQ.591308,DTCA-AR-016-2018,701252041,CO1.BDOS.571788,EDUARDOÑO S.A.,ARRENDAMIENTO DEL ESPACIO PARA EL ESTACIONMAMIENTO DE  DOS (02) EMBARCACIONES ADSCRITAS AL El SFF EL CORCHAL EL MONO HERNÁNDEZ EN EL D.T y C DE CARTAGENA DE INDIAS.,Fase de ofertas,2018-10-18T00:00:00.000,2018-10-18T00:00:00.000,,,,,2018-10-18T00:00:00.000,3349929,Contratación directa,Arrendamiento de inmuebles,43,día(s),,,,Cartagena,SFF  EL CORCHAL  EL MONO HERNÁNDEZ,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80131500,Abierto,Arrendamiento de inmuebles,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.568561,701252041,Fase de ofertas
CORPOBOYACA,800252843,Boyacá,Tunja,Nacional,Centralizada,CO1.REQ.5876286,C.D 124 DE 2024,702744467,CO1.BDOS.5759658,C.D 124 DE 2024,"PRESTACION DE SERVICIOS PROFESIONALES PARA REALIZA  ACTIVIDADES EN
MARCO DEL PROGRAMA DEL PLAN DE ACCION  GESTION INTEGRAL DE
CUENCAS HIDROG.RÁFICAS  EN EL PROYECTO  CALIDAD HÍDRICA , DE LA
SUBDIRECCIÓN DE ECOSISTEMAS Y GESTIÓN AMBIENTAL.",Presentación de oferta,2024-03-01T00:00:00.000,2024-03-01T00:00:00.000,,,,,2024-03-01T00:00:00.000,51997050,Contratación directa,Servicios profesionales y apoyo a la gestión,9,Mes(es),,,,No Aplica,PROCESO GESTIÓN CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5766652,702744467,Presentación de oferta
MUNICIPIO DE SOLEDAD,890106291,Atlántico,Soledad,Territorial,Centralizada,CO1.REQ.8510946,CPS-2025-P0954,702266156,CO1.BDOS.8360451,CONTRATACIÓN DIRECTA - SECRETARIA DE PLANEACIÒN,"PRESTACIÓN DE SERVICIOS PROFESIONALES Y/O DE APOYO A LA GESTIÓN PARA EL LEVANTAMIENTO DE INFORMACIÓN ESTADÍSTICA PRELIMINAR EN EL MARCO DEL PROYECTO DE ACTUALIZACIÓN DE LA
ESTRATIFICACIÓN SOCIOECONÓMICA DEL MUNICIPIO DE SOLEDAD, COMO INSUMO PARA LA PLANIFICACIÓN Y GESTIÓN TERRITORIAL",Presentación de oferta,2025-07-04T00:00:00.000,2025-07-04T00:00:00.000,,,,,2025-07-04T00:00:00.000,18000000,Contratación directa,Servicios profesionales y apoyo a la gestión,3,Mes(es),,,,Soledad,SECRETARÍA GENERAL CPS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8386520,702266156,Presentación de oferta
GOBERNACIÓN DEL CAUCA,891580016,Cauca,Popayán,Territorial,Descentralizada,CO1.REQ.4984789,DC-SGP-CD-191-2023,700859218,CO1.BDOS.4876183,PRESTAR SERVICIOS PROFESIONALES DE APOYO PARA DESARROLLOR TALLERES DE PREVENCION Y PROTECCION DE ATENCION EN NIÑOS; NIÑAS; ADOLESCENTES Y JOVENES EN EL MARCO DEL PROYECTO DENOMINADO:  IMPLEMENTACION,"PRESTAR SERVICIOS PROFESIONALES DE APOYO PARA DESARROLLOR TALLERES DE PREVENCION Y PROTECCION DE ATENCION EN NIÑOS, NIÑAS, ADOLESCENTES Y JOVENES EN EL MARCO DEL PROYECTO DENOMINADO:  IMPLEMENTACION DE ESTRATEGIAS PARA FOMENTAR LA PAZ EN NIÑOS, NIÑAS, ADOLECENTES Y JOVENES EN LOS MUNICIPIOS DE GUAPI, PUERTO TEJADA, GUACHENE Y VILLA RICA DEL DEPARTAMNETO DEL CAUCA .",Presentación de oferta,2023-08-25T00:00:00.000,2023-08-25T00:00:00.000,,,,,2023-08-25T00:00:00.000,24725000,Contratación directa,Servicios profesionales y apoyo a la gestión,127,día(s),,,,Popayán,SECRETARÍA DE GOBIERNO Y PARTICIPACIÓN CIUDADANA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4884568,700859218,Presentación de oferta
MUNICIPIO DE SAN JERONIMO,890920814,Antioquia,San Jerónimo,Territorial,Centralizada,CO1.REQ.4500986,D-168-2023,704277219,CO1.BDOS.4400353,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO MENSAJERO EN LA SECRETARÍA DE HACIENDA DEL MUNICIPIO DE SAN JERÓNIMO; ANTIOQUIA.,No definido,Presentación de oferta,2023-05-10T00:00:00.000,2023-05-10T00:00:00.000,,,,,2023-05-10T00:00:00.000,15315300,Contratación directa,Servicios profesionales y apoyo a la gestión,221,día(s),,,,San Jerónimo,HACIENDA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.78102206,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4401792,704277219,Presentación de oferta
Gobernación Norte de Santander*,800103927,Norte de Santander,Cúcuta,Territorial,Centralizada,CO1.REQ.2048680,MC-SVD-01169-2021,709391528,CO1.BDOS.1985395,SUMINISTRAR KITS DE AYUDAS DE ATENCIÓN HUMANITARIA DE EMERGENCIA A LAS ENTIDADES TERRITORIALES MUNICIPALES; DE ACUERDO AL PRINCIPIO DE CORRESPONSABILIDAD; COORDINACIÓN; SUBSIDIARIDAD Y CONCURRENCIA BA,"SUMINISTRAR KITS DE AYUDAS DE ATENCIÓN HUMANITARIA DE EMERGENCIA A LAS ENTIDADES TERRITORIALES MUNICIPALES, DE ACUERDO AL PRINCIPIO DE CORRESPONSABILIDAD, COORDINACIÓN, SUBSIDIARIDAD Y CONCURRENCIA BAJO COMPETENCIAS COMPARTIDAS ESTABLECIDAS EN EL DECRETO 2460 DE 2015 Y DE ACUERDO AL DECRETO 1143 DE 2016, DE LA GOBERNACIÓN DE NORTE DE SANTANDER",Presentación de oferta,2021-05-24T00:00:00.000,2021-05-24T00:00:00.000,,,,,2021-05-24T00:00:00.000,50000000,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,220,día(s),2021-05-25T00:00:00.000,2021-05-25T00:00:00.000,,Cúcuta,Secretaría de Víctimas,0,0,8,0,1,0,0,1,0,Cancelado,100,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.50151500,Cerrado,Suministros,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1992863,709391528,Presentación de oferta
AGENCIA PARA LA INFRAESTRUCTURA DEL META,900220547,Meta,Villavicencio,Territorial,Descentralizada,CO1.REQ.2433277,CONTRATO 0562 DE 2021,706520657,CO1.BDOS.2365277,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO INGENIERO CIVIL PARA APOYAR A LA AIM EN EL ANALISIS Y  LA GESTIÓN DE RIESGOS  PARA  LA ESTRUCTURACIÓN DE PROYECTOS DE INFRAESTRUCTURA DE TRANSPORTE EN EL DEP,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO INGENIERO CIVIL PARA APOYAR A LA AIM EN EL ANALISIS Y  LA GESTIÓN DE RIESGOS  PARA  LA ESTRUCTURACIÓN DE PROYECTOS DE INFRAESTRUCTURA DE TRANSPORTE EN EL DEPARTAMENTO DEL META,Fase de ofertas,2021-11-08T00:00:00.000,2021-11-08T00:00:00.000,,,,,2021-11-08T00:00:00.000,8460000,Contratación directa,Servicios profesionales y apoyo a la gestión,45,día(s),,,,Villavicencio,AIM - CONTRATACION DIRECTA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.81101500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2371201,706520657,Fase de ofertas
UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE RESTITUCION DE TIERRAS DESPOJADAS**,900498879,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.2117319,GGCIM-5025,700447030,CO1.BDOS.2059438,PRESTACION DE SERVICIOS,"Prestar sus servicios profesionales con plena autonomía técnica y administrativa para apoyar y acompañar a la Unidad Especial de Gestión de Restitución de Tierras Despojadas, en las actividades y acciones vinculadas a la atención al ciudadano en la dirección territorial ,y algunas relacionadas a la etapa administrativa y judicial, de acuerdo con lo dispuesto por la Ley 1448 de 2011, sus decretos reglamentarios y el Decreto 4801 de 2011, así como lo relacionado con el Registro Único de Predios...",Fase de ofertas,2021-06-29T00:00:00.000,2021-06-29T00:00:00.000,,,,,2021-06-29T00:00:00.000,10871679,Contratación directa,Servicios profesionales y apoyo a la gestión,3,Mes(es),,,,Bogotá,UNIDAD DE RESTITUCION DE TIERRAS-CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2060323,700447030,Fase de ofertas
INSTITUTO DE CULTURA Y TURISMO DEL MUNICIPIO DE SAN GIL,900301249,Santander,San Gil,Territorial,Centralizada,CO1.REQ.5131352,105-2023,704337385,CO1.BDOS.5019114,PRESTAR SERVICIOS DE APOYO A LA GESTION PARA EL ACOMPANAMIENTO EN CADA UNO DE LOS PROCESOS INCRIPCION Y DESARROLLO DE LAS ACTIVIDADES DE LAS ESCUELAS DE EMPRENDIMIENTO ARTES Y OFICIOS DEL INSTITUTO,"PRESTAR SERVICIOS DE APOYO A LA GESTIÓN PARA EL
ACOMPAÑAMIENTO EN CADA UNO DE LOS PROCESOS
INSCRIPCION Y DESARROLLO DE LAS ACTIVIDADES DE
LAS ESCUELAS DE EMPRENDIMIENTO ARTES Y OFICIOS
DEL INSTITUTO DE CULTURA Y TURISMO DEL MUNICIPIO
DE SAN GIL",Presentación de oferta,2023-10-04T00:00:00.000,2023-10-04T00:00:00.000,,,,,2023-10-04T00:00:00.000,6000000,Contratación directa,Servicios profesionales y apoyo a la gestión,85,día(s),,,,San Gil,JURÍDICA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111601,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5029828,704337385,Presentación de oferta
ICBF REGIONAL ANTIOQUIA,899999239,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.9603711,ICBF-CPS-259664-2026-ANT,704148691,CO1.BDOS.9435711,CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES,Prestar Servicios Profesionales En El área De Psicología En La Defensoría De Familia De La Regional Antioquia Para Apoyar Los Trámites En La Garantía Restablecimiento De Derechos Y Medidas De Protección A Favor De Los Niños Niñas Adolescentes Y Jóvenes.,Presentación de oferta,2026-01-10T00:00:00.000,2026-01-10T00:00:00.000,,,,,2026-01-09T00:00:00.000,32958232,Contratación directa,Servicios profesionales y apoyo a la gestión,234,día(s),,,,No Aplica,ICBF REGIONAL ANTIOQUIA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9450204,704148691,Presentación de oferta
ALCALDIA MUNICIPIO DE SAN FRANCISCO,800022791,Antioquia,San Francisco,Territorial,Centralizada,CO1.REQ.8907105,CINT-016-2025,702587700,CO1.BDOS.8748293,CONTRATO INTERADMINISTRATIVO PARA REALIZAR ADECUACIÓN DE INFRAESTRUCTURA VÍAL MEDIANTE LA CONSTRUCCIÓN DE OBRAS DE MEJORAMIENTO DE LA ACCESIBLILIDAD AL PUESTO DE SALUD DEL CORREGIMENTO DE AQUITANIA; M,"CONTRATO INTERADMINISTRATIVO PARA
REALIZAR ADECUACIÓN DE INFRAESTRUCTURA
VÍAL MEDIANTE LA CONSTRUCCIÓN DE OBRAS
DE MEJORAMIENTO DE LA ACCESIBLILIDAD AL
PUESTO DE SALUD DEL CORREGIMENTO DE
AQUITANIA, MUNICIPIO DE SAN FRANCISCO",Presentación de oferta,2025-09-12T00:00:00.000,2025-09-12T00:00:00.000,,,,,2025-09-12T00:00:00.000,27000000,Contratación directa,Contratos o convenios Interadministrativos (valor cero),45,día(s),,,,San Francisco,SECRETARIA DE GOBIERNO 2024-2027,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.72141003,Abierto,Otro,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8772310,702587700,Presentación de oferta
